track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,community_id
4aFEI0dqQcF0w5fg8qiadd,Avicii;Reeva & Black,10's Dance Classics,Last Dance - Reeva & Black Dub Mix,0,318750,False,0.645,0.844,4,-6.835,0,0.046,0.0118,0.873,0.0761,0.425,127.995,4,edm,2
6N5WkgPIDoTdbCXyyIIKAv,Zaeden,tere bina,tere bina,68,157245,False,0.889,0.341,7,-7.909,1,0.0424,0.117,3.7e-06,0.0734,0.942,118.003,4,edm,2
5ISBiJcO6lfpOLqE1zzGVC,David Guetta,Beautiful Trending Hits 2022,Family Affair (Dance for Me),4,158391,False,0.869,0.726,11,-5.654,0,0.0459,0.0784,0.0,0.107,0.343,124.023,4,edm,2
3lj59hy6FrRDyYNo8Onuud,Barren Gates,Devil,Devil,66,176000,False,0.507,0.864,6,-1.421,0,0.168,0.343,2.57e-05,0.0891,0.41,150.075,4,edm,2
77u3cpprulNjIUYkjYwlhU,Ellie Goulding,Del gusto de mamá,Starry Eyed,4,176933,False,0.51,0.816,5,-5.331,0,0.0352,0.13,8.66e-06,0.224,0.588,149.929,4,edm,2
2wmQfaHp4zbqQkbf5nu5SF,Cartoon;Coleman Trapp,Why We Lose,Why We Lose,65,197485,False,0.423,0.92,4,-3.174,0,0.0428,0.00123,0.00992,0.329,0.0951,174.976,4,edm,2
4QwNKEWMM7dyLB7Ew9DHHg,Avicii;Rita Ora;Alan Walker,Lonely Together (Remixes),Lonely Together - (feat. Rita Ora) Alan Walker Remix,61,179760,False,0.637,0.791,5,-5.831,1,0.0469,0.29,0.0,0.229,0.43,103.051,4,edm,2
2aXC0fD6qziwlOZZqhCqTd,Hot Shade;Mike Perry;Chris James,Dive,Dive,74,164490,False,0.654,0.787,4,-4.999,1,0.0502,0.00515,0.0,0.144,0.409,123.979,4,edm,2
55sgQENF3LY1sUcJUwasLl,Skrillex;Justin Bieber;Don Toliver,Don’t Go (with Justin Bieber & Don Toliver),Don’t Go (with Justin Bieber & Don Toliver),69,168253,False,0.689,0.695,11,-5.22,1,0.0429,0.019,0.0,0.123,0.359,75.05,4,edm,2
66XDf77gBcfQKi4I2vIbTj,Steve Aoki;BTS,Neon Future III,Waste It On Me,63,192536,False,0.669,0.684,7,-4.595,1,0.0585,0.252,0.0,0.72,0.466,96.097,4,edm,2
71qB68guEJjbvtjlkZ8DF5,Kygo;X Ambassadors,Undeniable (feat. X Ambassadors),Undeniable (feat. X Ambassadors),69,180596,False,0.684,0.506,6,-6.743,1,0.0338,0.159,0.0,0.26,0.352,108.036,4,edm,2
0jvqmWRCyv7xnxqrtinbHJ,Axel Johansson;Tina Stachowiak,Next To Me (feat. Tina Stachowiak),Next To Me (feat. Tina Stachowiak),55,179500,False,0.447,0.596,8,-6.724,1,0.0587,0.156,2.14e-06,0.128,0.263,176.024,4,edm,2
7pqgMEKsDMOHUdFQ7n0N9K,David Guetta;Sam Martin,Listen,Dangerous (feat. Sam Martin),67,203641,False,0.466,0.747,4,-4.838,0,0.0795,0.417,9.76e-06,0.107,0.43,92.161,4,edm,2
61FLdmjzgB6bKfzNJ1ORZn,Tinlicker;Nathan Nicholson;Helsloot,Armada Electronic Elements - ADE 2022,Be Here And Now - Helsloot Remix,2,269637,False,0.643,0.865,6,-8.944,0,0.0464,0.0436,0.284,0.0975,0.0475,124.009,4,edm,2
3dz63QjQVZy7RYPzx6l3JU,Loote;Eric Nam,Your Side Of The Bed (Remixes),Your Side Of The Bed (feat. Eric Nam),61,196160,False,0.754,0.764,8,-3.95,1,0.0312,0.144,0.0,0.294,0.929,109.919,4,edm,2
0SSIu4CcGITHdatDmjlA6H,TELYKast;Loren Gray,Nobody To Love (with Loren Gray),Nobody To Love (with Loren Gray),60,146372,False,0.734,0.823,9,-3.684,0,0.0853,0.0937,0.0,0.0853,0.409,122.143,4,edm,2
4BuKcv3m61D3feQaJVW4oF,Ritviz,Mimmi,Pukaar,47,136751,False,0.534,0.476,7,-8.268,1,0.0325,0.0337,0.0,0.629,0.593,106.891,4,edm,2
6KKskhz8aQU9uR8n1SjQFY,DJ Kantik,Our Streets,Our Streets,44,262654,False,0.812,0.598,11,-7.325,0,0.0705,0.0205,0.837,0.335,0.521,103.0,4,edm,2
0ADG9OgdVTL7fgREP75BrZ,Zara Larsson,So Good,Ain't My Fault,69,224030,False,0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153,4,edm,2
0Ev562zA4pmUsBqjxsxxdx,Gryffin;ILLENIUM;Daya,Feel Good (feat. Daya),Feel Good (feat. Daya),67,248156,False,0.625,0.707,2,-4.761,1,0.0337,0.22,0.0,0.213,0.479,138.064,4,edm,2
0wiDjWz3U1WfwXSrWHXe2b,David Guetta;Bebe Rexha;REAPER,I'm Good (Blue) [REAPER Remix],I'm Good (Blue) - REAPER Extended Remix,0,209655,True,0.466,0.982,5,-2.674,0,0.0752,0.00841,0.323,0.358,0.37,173.958,4,edm,2
6YBXCM0mLWNA6aLzFUNtEq,William Black;Monika Santucci,Pages,Deep Blue,53,201600,False,0.564,0.722,11,-5.453,1,0.0444,0.566,1.26e-06,0.323,0.244,150.042,4,edm,2
79WthgBijQ7koBeL5Sbw2W,Joel Corry;Mabel,Upbeat 20's,I Wish,3,181728,False,0.686,0.856,9,-2.717,0,0.0426,0.0896,0.0,0.0648,0.733,123.997,4,edm,2
3sa06xVNmLLYIxdNNmVQN8,Jax Jones;MNEK,Where Did You Go (feat. MNEK),Where Did You Go? (feat. MNEK),83,177689,False,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,4,edm,2
2zh01m4PiHaZz4BAm0NRxs,Gryffin;Elley Duhé,Gravity,Tie Me Down (with Elley Duhé),66,218239,False,0.608,0.845,6,-2.292,1,0.0597,0.136,0.0,0.111,0.322,98.976,4,edm,2
5902W4uHWzhtOff1UK7the,Alesso;Katy Perry,When I’m Gone (with Katy Perry),When I’m Gone (with Katy Perry),80,161266,False,0.685,0.886,0,-4.179,1,0.034,0.028,0.0,0.481,0.615,125.034,4,edm,2
36dW3K50T9DcXYHIW9ZJgC,Mike Posner,Herbststimmung,Song About You,0,190146,False,0.687,0.846,2,-3.003,1,0.0419,0.172,1.24e-05,0.0806,0.589,87.024,4,edm,2
2FyB6FVV2F35wh175H6IeZ,Zaeden;Stunnah Beatz,Lagda Na,Lagda Na,53,137142,False,0.67,0.587,8,-7.82,0,0.0522,0.43,0.0,0.132,0.67,167.873,4,edm,2
3KPBh2wNoigGDMWQMeE7IV,R3HAB;ZAYN;Jungleboi,Flames (The EP),Flames (with ZAYN),48,155526,False,0.358,0.644,5,-8.027,0,0.0811,0.154,0.0,0.0898,0.436,152.085,4,edm,2
5d8a5B6RlYnquvR4X4OIrX,The Chainsmokers,So Far So Good,Time Bomb,62,203061,True,0.842,0.681,1,-5.73,0,0.0361,0.232,2.32e-05,0.125,0.872,109.97,4,edm,2
17ejRbr6B8l9zdqgCZsn4m,Gryffin;Katie Pearlman,Gravity,Nobody Compares To You (feat. Katie Pearlman),63,231290,False,0.59,0.764,2,-4.735,1,0.0467,0.229,0.0,0.192,0.331,104.911,4,edm,2
5JEx7HbmvHQQswJCsoo9rA,Ellie Goulding;Diplo;Swae Lee,Close To Me (feat. Swae Lee),Close To Me (with Diplo) (feat. Swae Lee),65,182623,True,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.394,0.493,144.107,4,edm,2
5a1Cm3iYkS0nWn9fTijOq4,Steve Aoki;Alan Walker;ISÁK,Neon Future IV,Are You Lonely,58,157333,False,0.517,0.793,6,-5.851,0,0.0367,0.0214,0.00046,0.0892,0.176,90.06,4,edm,2
6f3Slt0GbA2bPZlz0aIFXN,Tiësto,The Business,The Business,82,164000,False,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4,edm,2
0WUKrS8cEBOV5VSX6PAYLa,Avicii,Autumn Vibes 2022,Gonna Love Ya,0,215813,False,0.718,0.666,3,-6.624,0,0.0488,0.158,0.103,0.129,0.702,100.002,4,edm,2
2FqkTu4FhwDWn9hzEaWWCE,The Chainsmokers,So Far So Good,I Love U,69,185522,False,0.651,0.719,8,-5.804,1,0.0318,0.143,3.62e-05,0.0948,0.81,103.981,4,edm,2
0STpFM8rsicjXquXMyg8ih,David Guetta;Nicki Minaj;Bebe Rexha;Afrojack,Want to Want Me - 10s Pop,Hey Mama,46,192560,False,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.524,85.979,4,edm,2
1sh6lL6cmlcwhqZKGiKBua,Avicii;Nicky Romero,I Could Be The One [Avicii vs Nicky Romero],I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,69,208316,False,0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,4,edm,2
4cG7HUWYHBV6R6tHn1gxrl,Riton;Nightcrawlers;Mufasa & Hypeman;Dopamine,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,82,169153,False,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4,edm,2
0lwyzp7GppQxv0Eu6wRkUo,David Guetta;Benny Benassi,Satisfaction,Satisfaction,73,155676,False,0.752,0.935,11,-6.263,1,0.203,0.0742,0.0352,0.081,0.31,126.022,4,edm,2
7CHi4DtfK4heMlQaudCuHK,MEDUZA;Becky Hill;Goodboys,Lose Control,Lose Control,78,168387,False,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,4,edm,2
6cnp42HQWAR2EMqIjNP8tt,The Magician;Years & Years;Mark Ralph;Stephen Fasano,House Anthems,Sunlight - Radio Edit,1,193706,False,0.637,0.786,1,-6.521,1,0.0388,0.0124,0.0,0.313,0.349,121.965,4,edm,2
0t488LlnuTDRjklgkotom9,Jai Wolf,Indian Summer,Indian Summer,58,248470,False,0.435,0.825,6,-2.518,1,0.0617,0.0248,0.0454,0.0845,0.0425,169.835,4,edm,2
5UqCQaDshqbIk3pkhy4Pjg,Avicii,Levels,Levels - Radio Edit,79,199906,False,0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,4,edm,2
4NexTaCZZ7Ehnf03A6SVjt,Galantis;JVKE,Dandelion,Dandelion,69,140011,False,0.8,0.66,0,-4.903,1,0.158,0.158,0.02,0.14,0.634,117.923,4,edm,2
2dpaYNEQHiRxtZbfNsse99,Marshmello;Bastille,Happier,Happier,83,214289,False,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,4,edm,2
6VRhkROS2SZHGlp0pxndbJ,Skrillex;Sirah,Bangarang EP,Bangarang (feat. Sirah),71,215253,True,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,4,edm,2
3qd1eI1GA0FwC3VHcxHhDC,Imanbek;KDDK;KIDDO;Wiz Khalifa,Ordinary Life (KDDK Phonk Remix),Ordinary Life - KDDK Phonk Remix,62,165333,True,0.687,0.915,0,-1.342,1,0.0411,0.021,6.42e-06,0.151,0.272,89.962,4,edm,2
10oKSzRcwbZsog2uq2gb4b,Kx5;deadmau5;Kaskade;Hayla,Escape (feat. Hayla),Escape (feat. Hayla),73,240445,False,0.66,0.799,9,-6.934,0,0.0719,0.179,0.000364,0.701,0.148,126.08,4,edm,2
5i3pIDBLDc1tSCyVxxo151,Tove Lo;Hippie Sabotage,Queen Of The Clouds (Blueprint Edition),Habits (Stay High) - Hippie Sabotage Remix,50,258933,False,0.735,0.686,4,-7.562,0,0.0366,0.00108,0.871,0.0933,0.0656,121.011,4,synth-pop,2
6ttlac5oaSYXgOxDcqihYo,Kite,Kite at the Royal Opera,Wishful Summer Night - Live at the Royal Opera,24,246426,False,0.334,0.796,4,-7.102,0,0.0465,0.0191,0.0295,0.118,0.162,163.884,4,synth-pop,2
3aIblqgaEaKs0aLO59MwJX,Culture Club,This Time,Move Away,24,250800,False,0.675,0.698,5,-10.963,1,0.0411,0.163,1.31e-05,0.338,0.872,132.19,4,synth-pop,2
5WsjSKEBcZGVjpn3liGgzu,Tove Styrke,Kiddo,Number One,39,204973,False,0.647,0.887,11,-3.531,0,0.0346,0.0071,0.0001,0.106,0.337,109.931,4,synth-pop,2
5i7s3sB1LzxeVz8CWVEpAO,Tove Lo;The Young Professionals,Remixes & Covers,Talking Body - The Young Professionals Remix,44,221146,True,0.651,0.579,5,-8.023,0,0.0379,0.00166,0.000397,0.0794,0.443,138.993,4,synth-pop,2
0yNttAVwMr39qyODHNIkrY,Rick Astley,Whenever You Need Somebody (Deluxe Edition - 2022 Remaster),Never Gonna Give You Up (2022 - Remaster),14,213560,False,0.738,0.976,8,-7.105,1,0.0421,0.0615,1.78e-05,0.17,0.898,113.436,4,synth-pop,2
2PIGKBbnUoF8XlX2ye0gQj,a-ha,True North,As If,17,296106,False,0.544,0.702,7,-6.786,1,0.0267,0.0949,0.00175,0.31,0.334,93.993,4,synth-pop,2
2YKI5E7oHg1VOmrMiTzfl1,Tove Lo,BLUE LIPS (lady wood phase II),LIGHT BEAMS,50,66762,False,0.529,0.728,5,-9.578,1,0.0378,0.64,0.0197,0.345,0.593,108.056,4,synth-pop,2
7feSbMqJGg9yL0s6ypxy9S,Duran Duran,Decade,Girls on Film,59,207786,False,0.708,0.855,11,-6.301,0,0.0931,0.00548,0.0477,0.0447,0.656,131.955,4,synth-pop,2
2pZbERJUZsfkKRn1EU1mgD,Modern Talking,The First & Second Album (30th Anniversary Edition),You Can Win If You Want,56,229986,False,0.792,0.842,6,-7.589,1,0.03,0.181,0.000185,0.0582,0.761,108.01,4,synth-pop,2
4yuojyGFULi2gMx3Ms5z9f,Ole Ole,Cuatro Hombres Para Eva,"Quizás, quizás, quizás",23,181000,False,0.629,0.701,1,-11.94,1,0.0495,0.00205,3.88e-05,0.0692,0.753,123.944,4,synth-pop,2
3ncHRNk5WKoPQHJFZ3zKKR,Mike & The Mechanics,Mike + The Mechanics,All I Need Is a Miracle,20,249826,False,0.612,0.876,0,-7.836,1,0.0339,0.0967,4.41e-05,0.0765,0.971,135.106,4,synth-pop,2
5lSOVaPDk7x9Ey6c9DqGZx,The Beloved,Conscience,Sweet Harmony,64,301466,False,0.573,0.837,10,-8.352,0,0.0337,0.0144,0.0889,0.0544,0.796,101.59,4,synth-pop,2
5Njrdd3SA4fOsDMPVphxSb,Sandra,18 Greatest Hits,Maria Magdalena - Remastered,58,240440,False,0.629,0.726,11,-8.161,0,0.0251,0.0578,0.0115,0.355,0.892,104.114,4,synth-pop,2
4TGtgBOjT7ca4FtSyJZuay,Anoraak;LUXXURY;Lauren Turk,"House Invaders: Pure House Music, Vol. 5.5",Fire Inside - Original Mix,0,301092,False,0.748,0.673,7,-7.386,1,0.0538,0.0161,0.0419,0.123,0.819,108.984,4,synth-pop,2
5BNh9kwqauiZhcAuM0nICc,Kite,V,I Can´t Stand,27,188320,False,0.561,0.893,5,-4.199,0,0.0341,0.0035,0.52,0.0788,0.617,101.998,4,synth-pop,2
1WM80A5a4xDtlndjqjZQIv,Chromatics,Girls Just Wanna Have Fun,Girls Just Wanna Have Some,52,223236,False,0.667,0.629,0,-8.493,1,0.0324,0.175,0.116,0.0915,0.455,115.002,4,synth-pop,2
01w9XPwMIXAcyzQ6o9oaNM,Bronski Beat,Hundreds and Thousands,Why ? - 12'' Version; 2008 Remastered Version,30,378866,False,0.648,0.756,0,-14.663,0,0.0476,0.153,0.46,0.574,0.604,138.355,4,synth-pop,2
1VKnVxZZnubjTEJG6Tme1y,Papa Dance,Papa Dance,Kamikadze wróć!,30,220266,False,0.786,0.866,11,-9.756,1,0.0399,0.286,0.0,0.245,0.967,129.212,4,synth-pop,2
2eOlbrXFgK0OKwVwMeNp4o,Level 42,Classic,Leaving Me Now - Extended Version,29,300333,False,0.687,0.581,5,-10.885,1,0.0274,0.208,0.000112,0.0744,0.45,82.964,4,synth-pop,2
6s4xmXtMT7WVbmCTjC48MP,Electric Youth,Innerworld (Deluxe Edition),The Best Thing,41,235106,False,0.62,0.553,5,-9.091,0,0.0293,0.263,0.302,0.12,0.227,115.984,4,synth-pop,2
3BjD16l0CBQxUvcRI7vLWN,Tears For Fears,The Seeds Of Love,Advice For The Young At Heart,59,290640,False,0.665,0.787,5,-8.393,1,0.0328,0.0736,0.000132,0.143,0.358,122.478,4,synth-pop,2
5hXEcqQhEjfZdbIZLO8mf2,Wham!,Make It Big,Everything She Wants,65,302693,False,0.899,0.459,6,-15.557,0,0.0366,0.322,0.00406,0.165,0.962,115.09,4,synth-pop,2
2JoAbvKBwp2OlkiiANRBc5,Chromatics,Tick Of The Clock,Tick Of The Clock (Film Edit),49,287624,False,0.85,0.398,1,-12.921,1,0.0913,0.123,0.915,0.0971,0.124,100.55,4,synth-pop,2
4ByEFOBuLXpCqvO1kw8Wdm,Cutting Crew,Broadcast,(I Just) Died In Your Arms,77,280400,False,0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,4,synth-pop,2
5owW7rEIdQkbL39wt0iEv8,Rick Astley,Whenever You Need Somebody,Whenever You Need Somebody,52,233666,False,0.716,0.946,0,-13.01,0,0.0402,0.108,9.45e-06,0.184,0.524,115.18,4,synth-pop,2
5iFHdnQypAVOl5HvQEuktT,Anna Jurksztowicz;Skytech,Stan Pogody / 21 (Skytech Remix),Stan Pogody / 21 - Skytech Remix,26,173114,False,0.709,0.741,7,-5.355,0,0.196,0.0085,0.00661,0.282,0.4,122.053,4,synth-pop,2
0Lcx9CAAQiz6CI9r4zOdtD,China Crisis,Diary: A Collection,King In A Catholic Style (Wake Up),25,268573,False,0.731,0.663,4,-14.493,1,0.0538,0.364,0.487,0.0892,0.964,79.159,4,synth-pop,2
5lAFwreoMCApCdeUHxPFUm,Trevor Something,Summer Love,Summer Love,45,215727,False,0.641,0.84,9,-7.827,0,0.0317,0.0299,0.768,0.129,0.397,107.951,4,synth-pop,2
6b8HKJGeTEEbSBbHadXeKa,DEVO,Oh No! It's Devo,What I Must Do,22,154533,False,0.787,0.601,7,-15.31,1,0.0415,0.127,0.44,0.13,0.634,149.005,4,synth-pop,2
5O1QX88tNco4SQ2PxPDCu1,Tatiana Bulanova,Моё русское сердце,Ясный мой свет,42,209199,False,0.764,0.903,7,-8.872,0,0.0318,0.0368,8.05e-05,0.0321,0.981,128.018,4,synth-pop,2
49PyCCLOdJi0jHkGyyY2vv,L'Impératrice;Isaac Delusion,Sonate Pacifique,Sonate Pacifique,61,348944,False,0.558,0.538,5,-8.853,1,0.0327,0.629,0.0198,0.424,0.254,99.992,4,synth-pop,2
1AMkWDuLk5O4pVaYOy9AlM,Mansfield.TYA,Monument ordinaire,La montagne magique,24,260720,False,0.492,0.452,1,-10.838,1,0.0403,0.00754,0.906,0.187,0.0596,121.034,4,synth-pop,2
2yZtYCbALjzSYpLTrxtpJt,Fever Ray,What They Call Us,What They Call Us,50,267763,False,0.438,0.671,5,-11.236,0,0.0674,0.449,0.0117,0.0959,0.65,137.988,4,synth-pop,2
7HQk7BBfZUq07hmbf7e3cP,Level 42,Running In The Family (Deluxe Edition),It's Over,29,360653,False,0.724,0.431,10,-12.046,0,0.0291,0.695,0.00252,0.0698,0.378,126.665,4,synth-pop,2
1lRvUSlTf4DYMkdoGBQNWJ,Erasure,World Be Live,Chains of Love - Live,27,240613,False,0.696,0.776,0,-8.386,1,0.0367,0.0338,8.06e-05,0.384,0.248,124.972,4,synth-pop,2
07hB8Pkp7BSXrdW7Ctf8Vu,Kite,Kite at the Royal Opera,True Colours - Live at the Royal Opera,27,378733,False,0.246,0.639,7,-6.014,0,0.0307,0.0118,0.039,0.269,0.0528,93.789,4,synth-pop,2
3xzRBn3ywzobJrc1efC7Sb,Modern English,After the Snow,I Melt with You,56,251573,False,0.535,0.801,0,-11.734,1,0.0345,0.00103,0.00329,0.0676,0.672,155.571,4,synth-pop,2
37Q5anxoGWYdRsyeXkkNoI,Belinda Carlisle,Greatest Vol.1 - Belinda Carlisle,Heaven Is a Place On Earth,69,246520,False,0.64,0.852,1,-8.119,0,0.0345,0.0243,1.82e-06,0.0497,0.793,122.902,4,synth-pop,2
0xzn2U71zNWLeJbE4Zat4C,A Flock Of Seagulls,A Flock Of Seagulls,Space Age Love Song,52,227866,False,0.493,0.516,2,-13.071,1,0.0295,0.00072,0.229,0.121,0.621,139.865,4,synth-pop,2
7vF96I0HMD5K9Kegajopxm,Indochine,Le Birthday album,Kao-Bang,25,297093,False,0.715,0.879,5,-10.014,0,0.0632,0.0644,0.00107,0.151,0.777,125.977,4,synth-pop,2
2XV5CUyw7gPVi18d718D4f,Mort Garson,Mother Earth's Plantasia,Plantasia,52,201178,False,0.185,0.243,8,-12.646,1,0.0406,0.472,0.00772,0.0966,0.139,85.342,4,synth-pop,2
287sY3xneZHgr0qKMhGOYR,DEVO,Freedom of Choice (2009 Remaster; Deluxe Edition),Freedom of Choice - 2009 Remaster,25,208986,False,0.823,0.945,0,-8.342,1,0.0331,0.284,0.013,0.0702,0.96,140.262,4,synth-pop,2
39lSeqnyjZJejRuaREfyLL,Duran Duran,Rio (Collector's Edition),Hungry Like the Wolf - 2009 Remaster,73,220626,False,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,4,synth-pop,2
2dECbcRzzSFwcRtonjc0gt,Eurythmics;Annie Lennox;Dave Stewart;Aretha Franklin,Ultimate Collection,Sisters Are Doin' It for Themselves - Remastered Version,24,294173,False,0.656,0.91,0,-5.784,0,0.0428,0.0236,0.0,0.162,0.959,136.228,4,synth-pop,2
048gupABMSEZEm1UEkxbTP,Mylène Farmer,À tout jamais,À tout jamais,57,226000,True,0.638,0.689,1,-5.451,0,0.0363,0.231,0.000116,0.0974,0.0913,117.029,4,synth-pop,2
1xUfI2aa1wmDEG5nVEOZBh,Simple Minds,Celebrate (Greatest Hits / Expanded Edition),"Let There Be Love - 7"" Mix / Remastered 2013",26,284760,False,0.528,0.84,1,-6.712,1,0.041,0.182,0.191,0.105,0.567,88.015,4,synth-pop,2
4jhsuQCUCJKA5f0bXb6XdJ,Talk Talk,It's My Life,It's My Life - 1997 Remaster,70,232400,False,0.627,0.802,0,-8.432,1,0.0348,0.197,0.784,0.404,0.867,126.283,4,synth-pop,2
1QbQL5m30YNvukitIqAnFG,Corey Hart,The Singles,Sunglasses At Night,62,320573,False,0.686,0.609,10,-11.469,0,0.0444,0.258,0.00015,0.113,0.719,127.736,4,synth-pop,2
2NYZhu1CMIeXcHsRSiVtgj,Étienne Daho,Live 2001,Le Premier jour du reste de ta vie - Live 2001,24,253600,False,0.58,0.667,4,-8.62,1,0.0333,0.0638,0.0,0.817,0.41,126.168,4,synth-pop,2
6qUabsNxudatEFedWGHoDh,Travis Scott;Future;Young Thug;M.I.A.,"FRANCHISE (feat. Future, Young Thug & M.I.A.) [REMIX]","FRANCHISE (feat. Future, Young Thug & M.I.A.) - REMIX",65,207394,True,0.859,0.77,8,-5.358,0,0.345,0.0056,0.0,0.0731,0.348,155.025,4,house,2
1xUZ6CgfpXspcQuEIOhf2v,Alan Walker;Trevor Guthrie,Different World,Do It All for You,56,174560,False,0.684,0.657,1,-5.483,1,0.0433,0.126,1.26e-06,0.109,0.415,82.007,4,house,2
2oejEp50ZzPuQTQ6v54Evp,The Chainsmokers;Bebe Rexha,World War Joy,Call You Mine,75,217640,False,0.585,0.696,4,-5.6,0,0.0307,0.204,0.0,0.344,0.522,104.01,4,house,2
5MPFAycA8uL9MfQHYXPQbj,Master KG;Nomcebo Zikode,African Heat - Afro Hits,Jerusalema (Edit),2,188986,False,0.903,0.545,1,-6.896,1,0.05,0.0226,8.2e-06,0.0571,0.87,124.011,4,house,2
0e9gtpHaPwQJlYm2NlfJzU,FanEOne,Bre Petrunko,Bre Petrunko,56,247572,False,0.533,0.644,2,-9.843,1,0.229,0.0177,0.0216,0.158,0.366,159.976,4,house,2
4xkm03zMAQXHc0QHl0V2Rm,The Chainsmokers;ILLENIUM;Lennon Stella;pilton,Takeaway (feat. Lennon Stella) [Remixes],Takeaway (feat. Lennon Stella) - Pilton Remix,57,213253,False,0.515,0.696,3,-7.323,1,0.034,0.136,0.0,0.238,0.528,99.985,4,house,2
2ykXJ9QVwx9Li8nsW0h6b2,INNA;Sean Paul,UP,UP,70,148944,False,0.812,0.712,0,-5.993,0,0.0452,0.01,0.0,0.108,0.85,98.029,4,house,2
0NBD4g9Zwy1rMAMWBYS6Ju,Alan Walker,Avem (The Aviation Theme),Avem (The Aviation Theme),54,199314,False,0.643,0.527,9,-8.221,0,0.0322,0.0141,0.00142,0.246,0.0848,165.029,4,house,2
3OHndKzu5eMJ7OQc1BBRZV,TRFN;Siadou,U Do,U Do,57,195057,False,0.594,0.374,9,-8.371,0,0.304,0.28,0.00588,0.0918,0.147,138.568,3,house,2
3rrPkyHJKxL5s4H5xUlP5H,Ella Henderson;Tom Grennan,Good Enough - Easy Pop,Let's Go Home Together,0,208692,False,0.661,0.486,5,-4.438,1,0.0431,0.454,0.0,0.0994,0.309,78.31,4,house,2
4ut5G4rgB1ClpMTMfjoIuy,Martin Garrix;Bonn,High On Life (feat. Bonn),High On Life (feat. Bonn),71,230761,False,0.414,0.486,6,-6.431,0,0.0311,0.0129,0.0,0.111,0.368,128.038,4,house,2
4SlCYFaUQ8GRuwdpgniaGF,KSHMR;Lost Stories;Kavita Seth,Bombay Dreams (feat. Kavita Seth),Bombay Dreams (feat. Kavita Seth),57,198461,False,0.629,0.821,5,-4.743,0,0.0466,0.0194,0.0176,0.0815,0.458,103.998,4,house,2
5masKPHeAOVNgxdLebIcK7,Kygo;Parson James,Cloud Nine,Stole the Show,75,223186,False,0.64,0.635,8,-7.565,0,0.226,0.271,0.0,0.319,0.475,100.034,4,house,2
0MWiSBKm8Avs8iDIxcertp,Anne-Marie;Little Mix,Therapy,Kiss My (Uh Oh),71,176800,False,0.638,0.878,5,-3.639,0,0.0484,0.0151,0.000223,0.308,0.481,103.948,4,house,2
0gn93i7HJt0calph67R5Wu,HUGEL;Amber Van Day,WTF (feat. Amber Van Day),WTF (feat. Amber Van Day),64,160686,True,0.808,0.737,11,-4.538,0,0.0526,0.0602,1.12e-06,0.704,0.865,123.985,4,house,2
2NbyfxGIXCDq1J7YMayNzq,Tungevaag;Vlade Kay;Jonth;Skinny Days,Famous (feat. Skinny Days),Famous (feat. Skinny Days),44,173368,False,0.516,0.749,9,-3.265,1,0.0642,0.066,1.18e-05,0.076,0.33,94.974,4,house,2
6eXFl418w8hsxKcLgv1jwJ,Diplo;Jonas Brothers,Diplo Presents Thomas Wesley Chapter 1: Snake Oil,Lonely (with Jonas Brothers),64,139809,False,0.739,0.717,1,-5.123,1,0.0565,0.0611,0.0,0.206,0.529,98.047,4,house,2
0bv0SxeOUTgJHpugDwtYFl,VOLB3X;BeatsHoundz,GVNG,Dark Light,52,164571,False,0.665,0.714,6,-6.462,1,0.0377,0.00388,0.528,0.139,0.0353,105.068,4,house,2
7sWuIc5mCxnkyMvg9Yw7Q0,Swedish House Mafia;Connie Constance,EDM Gaming Music Autumn/Winter 2022,Heaven Takes You Home,0,214071,False,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,4,house,2
49X0LAl6faAusYq02PRAY6,Modjo,Modjo (Remastered),Lady - Hear Me Tonight,78,307153,False,0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,4,house,2
